product_sku,product_name,sales_date,sales_year,sales_month,total_quantity
SC-0020-LL-PI-XXL,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (เสื้อแขนยาว ขายาว สีชมพู ไซส์ XXL),2025-10-01,2025,10,0
SC-0020-LL-PP-2XL,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนยาว-ขายาว สีม่วง ไซส์ 2XL),2025-10-01,2025,10,0
SC-0020-LL-PP-F,"ชุดนอน ลาย ชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ลิขสิทธิ์แท้ ผ้า cotton satin แบรนด์ PAJARA (ช/ญ)(แขนยาว-ขายาว F,ม่วง🍇Grape)",2025-10-01,2025,10,0
SC-0020-LL-PP-F/QC,"หลุด QC รวมชุดนอนผ้าไหมอิตาลี, ผ้า Silk Spain, ผ้าพรีเมี่ยม Silk แบรนด์ปาจารา",2025-10-01,2025,10,0
SC-0020-LL-PP-L,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนยาว-ขายาว สีม่วง ไซส์ L),2025-10-01,2025,10,0
SC-0020-LL-PP-M,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง(แขนยาว-ขายาว สีม่วง ไซส์ M),2025-10-01,2025,10,0
SC-0020-LL-PP-S,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง(แขนยาว-ขายาว สีม่วง ไซส์ S),2025-10-01,2025,10,0
SC-0020-LL-PP-XL,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนยาว-ขายาว สีม่วง ไซส์ XL),2025-10-01,2025,10,9
SC-0020-LL-PP-XXL,"ชุดนอนเด็ก ลาย ชินจัง ลิขสิทธิ์แท้ ผ้า cotton satin แบรนด์ PAJARA (ช/ญ) (แขนยาว ขายาว สีม่วง,XXL)",2025-10-01,2025,10,0
SC-0020-SL-BU-2XL,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีฟ้า ไซส์ 2XL),2025-10-01,2025,10,0
SC-0020-SL-BU-F/BL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีฟ้า🧊ฟรีไชร์),2025-10-01,2025,10,29
SC-0020-SL-BU-F/QC,ชุดนอน Pajara Pajamas (Premium) รหัส SC-0020 ลายชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ผ้า Cotton Satin (แขนสั้น-ขายาว สีฟ้า ฟรีไซ,2025-10-01,2025,10,0
SC-0020-SL-BU-FF/BL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น ขายาว สีฟ้า 🧊(Plus Size),2025-10-01,2025,10,3
SC-0020-SL-BU-L,"ชุดนอนเด็ก ลาย ชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ลิขสิทธิ์แท้ ผ้า cotton satin แบรนด์ PAJARA (ช/ญ)(แขนสั้น-ขายาว (ฟ้า),L)",2025-10-01,2025,10,0
SC-0020-SL-BU-M,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีฟ้า ไซส์ M),2025-10-01,2025,10,0
SC-0020-SL-BU-S,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีฟ้า ไซส์ S),2025-10-01,2025,10,0
SC-0020-SL-BU-XL,"ชุดนอนเด็ก ลาย ชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ลิขสิทธิ์แท้ ผ้า cotton satin แบรนด์ PAJARA (ช/ญ)(แขนสั้น-ขายาว (ฟ้า),XL)",2025-10-01,2025,10,0
SC-0020-SL-BU-XL/QC,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) (หลุด QC) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีฟ้า ไซส์ XL),2025-10-01,2025,10,0
SC-0020-SL-BU-XXL,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีฟ้า ไซส์ XXL),2025-10-01,2025,10,0
SC-0020-SL-PI-2XL,"ชุดนอนเด็ก ลาย ชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ลิขสิทธิ์แท้ ผ้า cotton satin แบรนด์ PAJARA (ช/ญ)(แขนสั้น-ขายาว (ชมพู),XXL)",2025-10-01,2025,10,0
SC-0020-SL-PI-F/BL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีชมพู🧼ฟรีไซร์),2025-10-01,2025,10,32
SC-0020-SL-PI-F/QC,ชุดนอน Pajara Pajamas (Premium) รหัส SC-0020 ลายชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ผ้า Cotton Satin (แขนสั้น-ขายาว สีชมพู ฟรีไ,2025-10-01,2025,10,0
SC-0020-SL-PI-FF/BL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น ขายาว สีชมพู 🧼(Plus Size),2025-10-01,2025,10,5
SC-0020-SL-PI-L,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีชมพู ไซส์ L),2025-10-01,2025,10,0
SC-0020-SL-PI-L/QC,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) (หลุด QC) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีชมพู ไซส์ L),2025-10-01,2025,10,0
SC-0020-SL-PI-M,"ชุดนอนเด็ก ลาย ชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ลิขสิทธิ์แท้ ผ้า cotton satin แบรนด์ PAJARA (ช/ญ)(แขนสั้น-ขายาว (ชมพู),M)",2025-10-01,2025,10,0
SC-0020-SL-PI-S,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีชมพู ไซส์ S),2025-10-01,2025,10,0
SC-0020-SL-PI-XL,"ชุดนอนเด็ก ลาย ชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ลิขสิทธิ์แท้ ผ้า cotton satin แบรนด์ PAJARA (ช/ญ)(แขนสั้น-ขายาว (ชมพู),XL)",2025-10-01,2025,10,0
SC-0020-SL-PI-XXL,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีชมพู ไซส์ XXL),2025-10-01,2025,10,0
SC-0020-SL-PP-2XL,"ชุดนอนเด็ก ลาย ชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ลิขสิทธิ์แท้ ผ้า cotton satin แบรนด์ PAJARA (ช/ญ)(แขนสั้น-ขายาว (ม่วง),XXL)",2025-10-01,2025,10,0
SC-0020-SL-PP-2XL/QC,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) (หลุด QC) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีม่วง ไซส์ 2XL),2025-10-01,2025,10,0
SC-0020-SL-PP-F/BL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีม่วง 🫐ฟรีไซส์),2025-10-01,2025,10,20
SC-0020-SL-PP-FF/BL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น ขายาว สีม่วง 🫐(Plus Size),2025-10-01,2025,10,3
SC-0020-SL-PP-L,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีม่วง ไซส์ L),2025-10-01,2025,10,0
SC-0020-SL-PP-M,"ชุดนอนเด็ก ลาย ชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ลิขสิทธิ์แท้ ผ้า cotton satin แบรนด์ PAJARA (ช/ญ)(แขนสั้น-ขายาว (ม่วง),M)",2025-10-01,2025,10,0
SC-0020-SL-PP-S,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีม่วง ไซส์ S),2025-10-01,2025,10,0
SC-0020-SL-PP-XL,"ชุดนอนเด็ก ลาย ชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ลิขสิทธิ์แท้ ผ้า cotton satin แบรนด์ PAJARA (ช/ญ)(แขนสั้น-ขายาว (ม่วง),XL)",2025-10-01,2025,10,0
SC-0020-SL-PP-XXL,ชุดนอนเด็ก PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขายาว สีม่วง ไซส์ XXL),2025-10-01,2025,10,0
SC-0020-SS-BU-F/BL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขาสั้น สีฟ้า 🧊ฟรีไซส์),2025-10-01,2025,10,48
SC-0020-SS-BU-F/CL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขาสั้น สีฟ้า ฟรีไซส์),2025-10-01,2025,10,0
SC-0020-SS-BU-F/QC,ชุดนอน PAJARA PAJAMAS (Premium) (หลุด QC) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขาสั้น สีฟ้า ฟรีไซส์),2025-10-01,2025,10,0
SC-0020-SS-BU-FF/BL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น ขาสั้น สีฟ้า 🧊Plus Size),2025-10-01,2025,10,6
SC-0020-SS-BU-FF/CL,ชุดนอน PAJARA PAJAMAS (Premium) (Clarlance) รหัส SC-0020 ลาย ชินจัง (แขนสั้น-ขาสั้น สีฟ้า Plus Size),2025-10-01,2025,10,0
SC-0020-SS-PI-F/BL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขาสั้น สีชมพู 🧼ฟรีไซส์),2025-10-01,2025,10,43
SC-0020-SS-PI-F/QC,"หลุด QC รวมชุดนอนผ้าไหมอิตาลี, ผ้า Silk Spain, ผ้าพรีเมี่ยม Silk แบรนด์ปาจารา",2025-10-01,2025,10,0
SC-0020-SS-PI-FF/BL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น ขาสั้น สีชมพู 🧼Plus Size),2025-10-01,2025,10,8
SC-0020-SS-PI-FF/CL,"Plus Sizeชุดนอนปาจารา ลาย ""ชินจังจอมแก่น"" ลิขสิทธิ์แท้จากญี่ปุ่น(แขนสั้น ขาสั้นสีชมพู,FF (Plus Size))",2025-10-01,2025,10,0
SC-0020-SS-PP-F/BL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น-ขาสั้น สีม่วง 🫐ฟรีไซส์),2025-10-01,2025,10,52
SC-0020-SS-PP-F/QC,"หลุด QC รวมชุดนอนผ้าไหมอิตาลี, ผ้า Silk Spain, ผ้าพรีเมี่ยม Silk แบรนด์ปาจารา",2025-10-01,2025,10,0
SC-0020-SS-PP-FF/BL,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-0020 ลายชินจัง (แขนสั้น ขาสั้น สีม่วง 🫐(Plus Size),2025-10-01,2025,10,5
SC-0020-SS-PP-FF/CL,"Plus Sizeชุดนอนปาจารา ลาย ""ชินจังจอมแก่น"" ลิขสิทธิ์แท้จากญี่ปุ่น(แขนสั้น ขาสั้นสีม่วง,FF (Plus Size))",2025-10-01,2025,10,0
SC-0028-DRS-BU-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดแซกแขนสั้น สีฟ้า🩵ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-DRS-BU-F/CL,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดแซกแขนสั้น สีฟ้า🩵ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-DRS-GE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดแซกแขนสั้น สีเขียว💚ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-DRS-PI-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดแซกแขนสั้น สีชมพู🩷ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-DRS-YE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดแซกแขนสั้น สีเหลือง💛ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-DRS/S-BU-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดเดรสแขนยาว-ขาสั้น สีฟ้า🩵ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-DRS/S-GE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดเดรสแขนยาว-ขาสั้น สีฟ้า💚ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-DRS/S-GE-F/CL,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดเดรสแขนยาว-ขาสั้น สีฟ้า💚ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-DRS/S-PI-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดเดรสแขนยาว-ขาสั้น สีชมพู🩷ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-DRS/S-YE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดเดรสแขนยาว-ขาสั้น สีเหลือง💛ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-LL-BU-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนยาว-ขายาว สีฟ้า🩵ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-LL-GE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนยาว-ขายาว สีเขียว💚ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-LL-PI-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนยาว-ขายาว สีชมพู🩷ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-LL-YE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนยาว-ขายาว สีเหลือง💛ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-SL-BU-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขายาว สีฟ้า🩵ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-SL-BU-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขายาว สีฟ้า🩵🩵(Plus Size),2025-10-01,2025,10,0
SC-0028-SL-GE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขายาว สีเขียว💚ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-SL-GE-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขายาว สีเขียว💚💚(Plus Size),2025-10-01,2025,10,3
SC-0028-SL-PI-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขายาว สีชมพู🩷ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-SL-PI-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขายาว สีชมพู🩷🩷(Plus Size),2025-10-01,2025,10,0
SC-0028-SL-YE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขายาว สีเหลือง💛ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-SL-YE-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขายาว สีเหลือง💛💛(Plus Size),2025-10-01,2025,10,5
SC-0028-SS-BU-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขาสั้น สีฟ้า🩵ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-SS-BU-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขาสั้น สีฟ้า🩵🩵(Plus Size),2025-10-01,2025,10,0
SC-0028-SS-GE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขาสั้น สีเขียว💚ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-SS-GE-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขาสั้น สีเขียว💚💚(Plus Size),2025-10-01,2025,10,0
SC-0028-SS-PI-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขาสั้น สีชมพู🩷ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-SS-PI-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขาสั้น สีชมพู🩷🩷(Plus Size),2025-10-01,2025,10,0
SC-0028-SS-YE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขาสั้น สีเหลือง💛ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-SS-YE-F/CL,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขาสั้น สีเหลือง💛ฟรีไซส์),2025-10-01,2025,10,0
SC-0028-SS-YE-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0028 ลายชิโร่ (ชุดนอนแขนสั้น-ขาสั้น สีเหลือง💛💛(Plus Size),2025-10-01,2025,10,0
SC-003-SL-BU-F,ชุดนอน ลาย ชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ɴᴇᴡ ʏᴇᴀʀ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ลิขสิทธิ์แท้ ผ้าไหมอิตาลี แบรนด์ PAJARA (ช/ญ),2025-10-01,2025,10,3
SC-003-SL-BU-F/CL,ชุดนอน ลาย ชินจัง 𝐂𝐑𝐀𝐘𝐎𝐍 𝐒𝐇𝐈𝐍𝐂𝐇𝐀𝐍 ɴᴇᴡ ʏᴇᴀʀ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ลิขสิทธิ์แท้ ผ้าไหมอิตาลี แบรนด์ PAJARA (ช/ญ),2025-10-01,2025,10,0
SC-003-SL-BU-F/QC,"รวมชุดนอนหลุด QC เนื้อผ้าไหมอิตาลี, เนื้อผ้า Silk Spain, เนื้อผ้าพรีเมี่ยม Silk (หลุด QC) แบรนด์ปาจารา(ชินจังNewYearฟ้าส-ย,INT:",2025-10-01,2025,10,0
SC-003-SL-RE-F,ชุดนอน ลาย ชินจัง CRAYON SHINCHAN ɴᴇᴡ ʏᴇᴀʀ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ลิขสิทธิ์แท้ ผ้าไหมอิตาลี แบรนด์ PAJARA (ช/ญ)(แขนสั้น-ขายาว สีแดง),2025-10-01,2025,10,1
SC-003-SL-RE-F/QC,"รวมชุดนอนหลุด QC เนื้อผ้าไหมอิตาลี, เนื้อผ้า Silk Spain, เนื้อผ้าพรีเมี่ยม Silk (หลุด QC) แบรนด์ปาจารา(ชินจังNewYearแดงส-ย,INT:",2025-10-01,2025,10,0
SC-003-SS-BU-F,ชุดนอน ลาย ชินจัง CRAYON SHINCHAN ɴᴇᴡ ʏᴇᴀʀ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ลิขสิทธิ์แท้ ผ้าไหมอิตาลี แบรนด์ PAJARA (ช/ญ)(แขนสั้น-ขาสั้น สีฟ้า),2025-10-01,2025,10,0
SC-003-SS-BU-F/QC,"รวมชุดนอนหลุด QC เนื้อผ้าไหมอิตาลี, เนื้อผ้า Silk Spain, เนื้อผ้าพรีเมี่ยม Silk (หลุด QC) แบรนด์ปาจารา(ชินจังNewYearฟ้าส-ส,INT:",2025-10-01,2025,10,0
SC-003-SS-BU-FF,ชุดนอน PAJARA PAJAMAS (Premium) รหัส SC-003 ลายชินจัง New Year (แขนสั้น ขาสั้น สีฟ้า Plus Size),2025-10-01,2025,10,0
SC-003-SS-BU-FF/CL,Plus Size ชุดนอนลายชินจัง CRAYON SHINCHAN ɴᴇᴡ ʏᴇᴀʀ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ลิขสิทธิ์แท้ ผ้าไหมอิตาลี แบรนด์ PAJARA (ช/ญ)(แขนสั้น ขาสั้น สีฟ้า,2025-10-01,2025,10,0
SC-003-SS-RE-F,ชุดนอน ลาย ชินจัง CRAYON SHINCHAN ɴᴇᴡ ʏᴇᴀʀ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ลิขสิทธิ์แท้ ผ้าไหมอิตาลี แบรนด์ PAJARA (ช/ญ)(แขนสั้น-ขาสั้น สีแดง),2025-10-01,2025,10,0
SC-003-SS-RE-F/QC,"รวมชุดนอนหลุด QC เนื้อผ้าไหมอิตาลี, เนื้อผ้า Silk Spain, เนื้อผ้าพรีเมี่ยม Silk (หลุด QC) แบรนด์ปาจารา(ชินจังNewYearแดงส-ส,INT:",2025-10-01,2025,10,0
SC-003-SS-RE-FF,Plus Size ชุดนอนลายชินจัง CRAYON SHINCHAN ɴᴇᴡ ʏᴇᴀʀ ᴄᴏʟʟᴇᴄᴛɪᴏɴ ลิขสิทธิ์แท้ ผ้าไหมอิตาลี แบรนด์ PAJARA (ช/ญ)(แขนสั้น ขาสั้น สีแดง,2025-10-01,2025,10,0
SC-0033-DRS-BU-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🩵(ชุดนอนแซก-แขนสั้น สีฟ้า ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-DRS-GE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼💚(ชุดนอนแซก-แขนสั้น สีเขียว ฟรีไซส์),2025-10-01,2025,10,8
SC-0033-DRS-PI-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🩷(ชุดนอนแซก-แขนสั้น สีชมพู ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-DRS-WH-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🤍(ชุดนอนแซก-แขนสั้น สีขาว ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-LL-BU-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🩵(แขนยาว-ขายาว สีฟ้า ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-LL-GE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼💚(แขนยาว-ขายาว สีเขียว ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-LL-PI-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🩷(แขนยาว-ขายาว สีชมพู ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-LL-WH-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🤍(แขนยาว-ขายาว สีขาว ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-SL-BU-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🩵(แขนสั้น-ขายาว สีฟ้า ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-SL-BU-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🩵🩵(แขนสั้น-ขายาว สีฟ้า (Plus Size),2025-10-01,2025,10,0
SC-0033-SL-GE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼💚(แขนสั้น-ขายาว สีเขียว ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-SL-GE-F/QC,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼💚(แขนสั้น-ขายาว สีเขียว ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-SL-GE-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼💚💚(แขนสั้น-ขายาว สีเขียว (Plus Size),2025-10-01,2025,10,0
SC-0033-SL-PI-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🩷(แขนสั้น-ขายาว สีชมพู ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-SL-PI-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🩷🩷(แขนสั้น-ขายาว สีชมพู (Plus Size),2025-10-01,2025,10,0
SC-0033-SL-WH-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🤍(แขนสั้น-ขายาว สีขาว ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-SL-WH-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🤍🤍(แขนสั้น-ขายาว สีขาว (Plus Size),2025-10-01,2025,10,0
SC-0033-SS-BU-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🩵(แขนสั้น-ขาสั้น สีฟ้า ฟรีไซส์),2025-10-01,2025,10,0
SC-0033-SS-BU-FF,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼🩵🩵(แขนสั้น-ขาสั้น สีฟ้า (Plus Size),2025-10-01,2025,10,0
SC-0033-SS-GE-F,ชุดนอน PAJARA PAJAMAS (Lite) รหัส SC-0033 ลาย ชินจัง🐼💚(แขนสั้น-ขาสั้น สีเขียว ฟรีไซส์),2025-10-01,2025,10,1
